country,date,case_age_00_19,case_age_20_39,case_age_40_59,case_age_60over,case_total,mask_age_00_19,mask_age_20_39,mask_age_40_59,mask_age_60over,mask_overall
AUS,2020/10/30,0,0,3,0,3,0.520160891,0.559743453,0.450053497,0.312079251,0.473432906
AUS,2020/10/31,2,4,0,0,6,0.527456847,0.547430941,0.45884861,0.31696695,0.485004712
AUS,2020/11/1,0,2,1,0,3,0.534752804,0.535118429,0.467643724,0.32185465,0.496576517
AUS,2020/11/2,2,4,2,0,8,0.54204876,0.522805917,0.476438837,0.326742349,0.508148323
AUS,2020/11/3,1,4,4,1,10,0.534702358,0.518368373,0.470150633,0.331630048,0.496800239
AUS,2020/11/4,0,1,1,0,2,0.527355957,0.513930828,0.463862428,0.336517748,0.485452155
AUS,2020/11/5,1,2,1,0,4,0.520009555,0.509493284,0.457574224,0.341405447,0.474104071
AUS,2020/11/6,0,3,0,3,6,0.512663153,0.50505574,0.451286019,0.346293146,0.462755988
AUS,2020/11/7,0,3,4,0,7,0.505316751,0.500618196,0.444997815,0.351180845,0.451407904
AUS,2020/11/8,1,2,1,0,4,0.49797035,0.496180651,0.43870961,0.356068545,0.44005982
AUS,2020/11/9,1,2,5,2,10,0.490623948,0.491743107,0.432421406,0.360956244,0.428711736
AUS,2020/11/10,0,10,0,0,10,0.481271059,0.49700531,0.431194387,0.355776406,0.434637074
AUS,2020/11/11,2,3,2,2,9,0.471918171,0.502267513,0.429967369,0.350596569,0.440562412
AUS,2020/11/12,1,4,1,1,7,0.462565282,0.507529716,0.42874035,0.345416731,0.44648775
AUS,2020/11/13,0,2,2,0,4,0.453212394,0.512791918,0.427513331,0.340236894,0.452413088
AUS,2020/11/14,0,5,0,0,5,0.443859505,0.518054121,0.426286312,0.335057056,0.458338426
AUS,2020/11/15,3,4,0,1,8,0.434506617,0.523316324,0.425059294,0.329877219,0.464263764
AUS,2020/11/16,2,2,1,0,5,0.425153728,0.528578527,0.423832275,0.324697381,0.470189102
AUS,2020/11/17,0,6,2,0,8,0.42713159,0.52795802,0.423629838,0.324588519,0.467469468
AUS,2020/11/18,1,5,5,0,11,0.429109451,0.527337512,0.423427401,0.324479658,0.464749834
AUS,2020/11/19,0,2,3,1,6,0.431087313,0.526717005,0.423224964,0.324370796,0.4620302
AUS,2020/11/20,2,7,1,1,11,0.433065174,0.526096498,0.423022527,0.324261934,0.459310566
AUS,2020/11/21,0,5,0,0,5,0.435043036,0.52547599,0.42282009,0.324153073,0.456590932
AUS,2020/11/22,1,4,1,0,6,0.437020898,0.524855483,0.422617653,0.324044211,0.453871298
AUS,2020/11/23,0,5,0,0,5,0.438998759,0.524234976,0.422415216,0.32393535,0.451151664
AUS,2020/11/24,1,6,0,0,7,0.440976621,0.523614468,0.42221278,0.323826488,0.44843203
AUS,2020/11/25,0,1,1,2,4,0.442954482,0.522993961,0.422010343,0.323717626,0.445712396
AUS,2020/11/26,0,2,0,1,3,0.444932344,0.522373454,0.421807906,0.323608765,0.442992762
AUS,2020/11/27,0,4,5,0,9,0.446910206,0.521752946,0.421605469,0.323499903,0.440273128
AUS,2020/11/28,1,3,5,0,9,0.448888067,0.521132439,0.421403032,0.323391041,0.437553494
AUS,2020/11/29,0,1,1,1,3,0.450865929,0.520511932,0.421200595,0.32328218,0.43483386
AUS,2020/11/30,0,5,1,0,6,0.452843791,0.519891424,0.420998158,0.323173318,0.432114226
AUS,2020/12/1,0,3,1,1,5,0.454821652,0.519270917,0.420795721,0.323064456,0.429394591
AUS,2020/12/2,3,3,0,2,8,0.456799514,0.51865041,0.420593284,0.322955595,0.426674957
AUS,2020/12/3,0,3,1,1,5,0.458777375,0.518029903,0.420390847,0.322846733,0.423955323
AUS,2020/12/4,2,1,6,2,11,0.460755237,0.517409395,0.42018841,0.322737871,0.421235689
AUS,2020/12/5,2,3,11,12,28,0.462733099,0.516788888,0.419985973,0.32262901,0.418516055
AUS,2020/12/6,6,9,11,5,31,0.46471096,0.516168381,0.419783536,0.322520148,0.415796421
AUS,2020/12/7,5,12,10,10,37,0.466688822,0.515547873,0.4195811,0.322411287,0.413076787
AUS,2020/12/8,6,11,6,5,28,0.468666683,0.514927366,0.419378663,0.322302425,0.410357153
AUS,2020/12/9,2,4,5,5,16,0.470644545,0.514306859,0.419176226,0.322193563,0.407637519
AUS,2020/12/10,3,6,4,0,13,0.472622407,0.513686351,0.418973789,0.322084702,0.404917885
AUS,2020/12/11,4,12,7,4,27,0.474600268,0.513065844,0.418771352,0.32197584,0.402198251
AUS,2020/12/12,5,4,2,2,13,0.47657813,0.512445337,0.418568915,0.321866978,0.399478617
AUS,2020/12/13,1,6,3,3,13,0.478555991,0.511824829,0.418366478,0.321758117,0.396758983
AUS,2020/12/14,1,10,2,1,14,0.480533853,0.511204322,0.418164041,0.321649255,0.394039349
AUS,2020/12/15,3,6,2,0,11,0.48839699,0.510420422,0.423061187,0.324374143,0.409303956
AUS,2020/12/16,0,5,3,1,9,0.496260128,0.509636523,0.427958332,0.327099032,0.424568563
AUS,2020/12/17,10,12,10,2,34,0.504123265,0.508852623,0.432855478,0.32982392,0.43983317
AUS,2020/12/18,3,4,1,0,8,0.511986402,0.508068724,0.437752623,0.332548808,0.455097776
AUS,2020/12/19,2,7,3,2,14,0.519849539,0.507284824,0.442649769,0.335273697,0.470362383
AUS,2020/12/20,6,6,5,1,18,0.527712677,0.506500925,0.447546914,0.337998585,0.48562699
AUS,2020/12/21,5,2,4,0,11,0.535575814,0.505717025,0.45244406,0.340723474,0.500891597
AUS,2020/12/22,2,3,7,1,13,0.567701471,0.508954669,0.445439526,0.343448362,0.492832964
AUS,2020/12/23,2,1,3,1,7,0.599827127,0.512192313,0.438434991,0.34617325,0.484774331
AUS,2020/12/24,1,3,1,0,5,0.631952784,0.515429957,0.431430457,0.348898139,0.476715698
AUS,2020/12/25,7,5,1,0,13,0.664078441,0.518667602,0.424425923,0.351623027,0.468657066
AUS,2020/12/26,1,3,2,0,6,0.696204098,0.521905246,0.417421389,0.354347915,0.460598433
AUS,2020/12/27,6,10,2,0,18,0.728329754,0.52514289,0.410416854,0.357072804,0.4525398
AUS,2020/12/28,3,2,3,2,10,0.760455411,0.528380534,0.40341232,0.359797692,0.444481167
AUS,2020/12/29,1,7,7,0,15,0.739793131,0.51520105,0.410517407,0.372491821,0.4438832
AUS,2020/12/30,1,6,8,3,18,0.719130851,0.502021565,0.417622494,0.38518595,0.443285232
AUS,2020/12/31,1,5,2,4,12,0.698468571,0.488842081,0.424727581,0.397880079,0.442687265
AUS,2021/1/1,3,5,7,0,15,0.677806291,0.475662596,0.431832667,0.410574208,0.442089297
AUS,2021/1/2,1,2,3,0,6,0.657144011,0.462483112,0.438937754,0.423268337,0.44149133
AUS,2021/1/3,3,7,7,3,20,0.63648173,0.449303627,0.446042841,0.435962466,0.440893362
AUS,2021/1/4,7,5,5,5,22,0.61581945,0.436124143,0.453147928,0.448656595,0.440295395
AUS,2021/1/5,0,5,2,0,7,0.59515717,0.470586969,0.46930799,0.461350723,0.462249468
AUS,2021/1/6,0,2,1,0,3,0.57449489,0.505049794,0.485468051,0.474044852,0.484203541
AUS,2021/1/7,2,6,2,0,10,0.55383261,0.53951262,0.501628113,0.486738981,0.506157614
AUS,2021/1/8,3,2,2,1,8,0.53317033,0.573975446,0.517788174,0.49943311,0.528111687
AUS,2021/1/9,2,3,2,0,7,0.51250805,0.608438272,0.533948236,0.512127239,0.55006576
AUS,2021/1/10,1,3,4,1,9,0.49184577,0.642901097,0.550108297,0.524821368,0.572019833
AUS,2021/1/11,1,3,0,0,4,0.47118349,0.677363923,0.566268359,0.537515497,0.593973906
AUS,2021/1/12,2,3,3,0,8,0.45052121,0.67103277,0.56777344,0.527646414,0.592416957
AUS,2021/1/13,0,4,2,1,7,0.429858929,0.664701617,0.569278521,0.51777733,0.590860007
AUS,2021/1/14,0,2,5,1,8,0.409196649,0.658370464,0.570783602,0.507908247,0.589303058
AUS,2021/1/15,1,5,1,0,7,0.388534369,0.652039311,0.572288683,0.498039164,0.587746108
AUS,2021/1/16,4,3,5,0,12,0.367872089,0.645708158,0.573793764,0.488170081,0.586189159
AUS,2021/1/17,2,3,0,0,5,0.347209809,0.639377005,0.575298845,0.478300997,0.584632209
AUS,2021/1/18,2,7,1,0,10,0.326547529,0.633045852,0.576803926,0.468431914,0.58307526
AUS,2021/1/19,0,1,3,1,5,0.363265347,0.62405091,0.559776961,0.481845952,0.576341543
AUS,2021/1/20,1,2,1,0,4,0.399983165,0.615055967,0.542749995,0.49525999,0.569607825
AUS,2021/1/21,0,5,2,0,7,0.436700983,0.606061025,0.52572303,0.508674028,0.562874108
AUS,2021/1/22,1,3,2,0,6,0.473418801,0.597066082,0.508696065,0.522088067,0.55614039
AUS,2021/1/23,2,2,1,0,5,0.510136619,0.58807114,0.4916691,0.535502105,0.549406673
AUS,2021/1/24,3,5,3,1,12,0.546854437,0.579076197,0.474642134,0.548916143,0.542672955
AUS,2021/1/25,0,0,2,0,2,0.583572255,0.570081255,0.457615169,0.562330181,0.535939238
AUS,2021/1/26,1,3,0,1,5,0.598181813,0.572841738,0.471929336,0.552161435,0.540560446
AUS,2021/1/27,1,0,4,0,5,0.612791371,0.57560222,0.486243503,0.541992689,0.545181654
AUS,2021/1/28,0,1,2,1,4,0.627400929,0.578362703,0.50055767,0.531823943,0.549802862
AUS,2021/1/29,0,2,0,0,2,0.642010486,0.581123185,0.514871838,0.521655198,0.554424069
AUS,2021/1/30,0,0,2,0,2,0.656620044,0.583883668,0.529186005,0.511486452,0.559045277
AUS,2021/1/31,0,0,4,0,4,0.671229602,0.58664415,0.543500172,0.501317706,0.563666485
AUS,2021/2/1,0,2,0,0,2,0.68583916,0.589404633,0.557814339,0.49114896,0.568287693
AUS,2021/2/2,0,1,2,0,3,0.695187635,0.587050104,0.55834834,0.493776363,0.564194399
AUS,2021/2/3,1,3,1,1,6,0.70453611,0.584695574,0.558882342,0.496403766,0.560101105
AUS,2021/2/4,1,2,2,0,5,0.713884585,0.582341045,0.559416343,0.499031169,0.556007811
AUS,2021/2/5,1,3,1,0,5,0.72323306,0.579986515,0.559950344,0.501658571,0.551914518
AUS,2021/2/6,1,3,1,0,5,0.732581535,0.577631986,0.560484345,0.504285974,0.547821224
AUS,2021/2/7,0,2,4,0,6,0.74193001,0.575277456,0.561018347,0.506913377,0.54372793
AUS,2021/2/8,0,2,3,0,5,0.751278485,0.572922927,0.561552348,0.50954078,0.539634636
AUS,2021/2/9,1,3,1,1,6,0.760626959,0.571977,0.560177237,0.502774688,0.544991289
AUS,2021/2/10,0,5,1,0,6,0.769975434,0.571031072,0.558802126,0.496008596,0.550347943
AUS,2021/2/11,2,8,1,1,12,0.779323909,0.570085145,0.557427015,0.489242505,0.555704596
AUS,2021/2/12,0,2,1,0,3,0.788672384,0.569139218,0.556051905,0.482476413,0.56106125
AUS,2021/2/13,1,4,3,1,9,0.798020859,0.568193291,0.554676794,0.475710321,0.566417903
AUS,2021/2/14,1,2,2,0,5,0.807369334,0.567247363,0.553301683,0.468944229,0.571774557
AUS,2021/2/15,5,4,3,1,13,0.816717809,0.566301436,0.551926572,0.462178138,0.57713121
AUS,2021/2/16,1,1,1,0,3,0.781782895,0.564419512,0.535522895,0.455412046,0.562244462
AUS,2021/2/17,0,1,2,0,3,0.746847981,0.562537587,0.519119218,0.448645954,0.547357713
AUS,2021/2/18,1,3,0,0,4,0.711913067,0.560655663,0.502715541,0.441879862,0.532470965
AUS,2021/2/19,0,3,1,1,5,0.676978153,0.558773738,0.486311864,0.43511377,0.517584217
AUS,2021/2/20,1,2,3,0,6,0.642043239,0.556891814,0.469908187,0.428347679,0.502697469
AUS,2021/2/21,1,4,3,1,9,0.607108325,0.555009889,0.45350451,0.421581587,0.48781072
AUS,2021/2/22,2,1,1,0,4,0.572173411,0.553127965,0.437100833,0.414815495,0.472923972
AUS,2021/2/23,1,3,1,0,5,0.561574028,0.530951298,0.39349934,0.392236049,0.449818456
AUS,2021/2/24,0,2,1,0,3,0.550974646,0.508774631,0.349897846,0.369656603,0.426712939
AUS,2021/2/25,2,8,2,1,13,0.540375264,0.486597964,0.306296353,0.347077157,0.403607423
AUS,2021/2/26,0,6,1,1,8,0.529775881,0.464421297,0.26269486,0.324497712,0.380501907
AUS,2021/2/27,0,0,0,1,1,0.519176499,0.44224463,0.219093367,0.301918266,0.357396391
AUS,2021/2/28,1,2,1,0,4,0.508577116,0.420067963,0.175491873,0.27933882,0.334290874
AUS,2021/3/1,2,5,2,1,10,0.497977733,0.397891296,0.13189038,0.256759374,0.311185358
AUS,2021/3/2,2,1,1,0,4,0.487378351,0.423740573,0.172217299,0.273648395,0.329799345
AUS,2021/3/3,0,1,2,1,4,0.476778969,0.449589851,0.212544218,0.290537416,0.348413331
AUS,2021/3/4,3,5,3,1,12,0.466179586,0.475439128,0.252871137,0.307426437,0.367027318
AUS,2021/3/5,0,5,0,0,5,0.455580204,0.501288405,0.293198056,0.324315457,0.385641305
AUS,2021/3/6,0,3,1,0,4,0.444980821,0.527137682,0.333524975,0.341204478,0.404255292
AUS,2021/3/7,1,5,2,1,9,0.434381439,0.55298696,0.373851894,0.358093499,0.422869278
AUS,2021/3/8,0,6,0,0,6,0.423782056,0.578836237,0.414178813,0.37498252,0.441483265
AUS,2021/3/9,0,3,2,3,8,0.398656809,0.551311061,0.391719549,0.37375893,0.430016802
AUS,2021/3/10,0,4,2,3,9,0.373531563,0.523785886,0.369260286,0.37253534,0.418550338
AUS,2021/3/11,0,2,2,0,4,0.348406316,0.49626071,0.346801022,0.37131175,0.407083875
AUS,2021/3/12,1,1,3,1,6,0.323281069,0.468735534,0.324341758,0.37008816,0.395617411
AUS,2021/3/13,0,1,0,1,2,0.298155822,0.441210358,0.301882494,0.36886457,0.384150948
AUS,2021/3/14,1,8,0,0,9,0.273030576,0.413685183,0.279423231,0.36764098,0.372684484
AUS,2021/3/15,2,5,1,3,11,0.247905329,0.386160007,0.256963967,0.36641739,0.361218021
AUS,2021/3/16,0,8,2,2,12,0.266513153,0.398442939,0.271869344,0.3651938,0.365231434
AUS,2021/3/17,1,2,3,3,9,0.285120978,0.410725871,0.28677472,0.36397021,0.369244847
AUS,2021/3/18,3,4,2,3,12,0.303728802,0.423008803,0.301680097,0.36274662,0.37325826
AUS,2021/3/19,1,2,2,2,7,0.322336626,0.435291735,0.316585474,0.36152303,0.377271673
AUS,2021/3/20,0,3,4,2,9,0.34094445,0.447574667,0.331490851,0.36029944,0.381285086
AUS,2021/3/21,1,5,3,1,10,0.359552275,0.459857599,0.346396227,0.35907585,0.385298499
AUS,2021/3/22,0,4,2,2,8,0.378160099,0.472140531,0.361301604,0.35785226,0.389311912
AUS,2021/3/23,0,4,3,1,8,0.348902621,0.487581279,0.363950434,0.35785226,0.40846794
AUS,2021/3/24,2,5,4,1,12,0.319645144,0.503022026,0.366599265,0.35785226,0.427623968
AUS,2021/3/25,1,2,2,3,8,0.290387666,0.518462774,0.369248095,0.35785226,0.446779996
AUS,2021/3/26,2,10,3,0,15,0.261130188,0.533903521,0.371896925,0.35785226,0.465936025
AUS,2021/3/27,1,5,2,2,10,0.23187271,0.549344269,0.374545755,0.35785226,0.485092053
AUS,2021/3/28,0,11,3,2,16,0.202615233,0.564785016,0.377194586,0.35785226,0.504248081
AUS,2021/3/29,2,7,3,1,13,0.173357755,0.580225764,0.379843416,0.35785226,0.523404109
AUS,2021/3/30,0,6,2,0,8,0.173357755,0.580225764,0.379843416,0.35785226,0.523404109
AUS,2021/3/31,4,13,5,0,22,0.173357755,0.580225764,0.379843416,0.35785226,0.523404109
HKG,2020/2/1,0,0,0,2,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/2,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/3,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/4,0,1,0,2,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/5,0,1,2,0,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/6,0,0,1,2,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/7,0,0,2,0,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/8,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/9,0,4,3,3,10,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/10,0,0,2,4,6,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/11,0,2,1,4,7,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/12,0,0,1,0,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/13,0,1,1,1,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/14,0,0,1,2,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/15,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/16,0,0,1,0,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/17,0,0,2,1,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/18,0,1,1,0,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/19,0,0,0,3,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/20,0,1,2,1,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/21,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/22,0,0,0,1,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/23,0,0,0,4,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/24,0,1,5,1,7,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/25,0,2,1,1,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/26,1,3,1,1,6,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/27,0,0,0,2,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/28,0,0,0,1,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/2/29,0,0,1,0,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/1,0,0,1,4,5,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/2,0,0,0,1,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/3,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/4,0,0,2,2,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/5,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/6,0,0,1,2,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/7,0,1,0,1,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/8,0,0,4,1,5,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/9,0,0,1,0,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/10,0,0,5,0,5,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/11,0,4,3,2,9,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/12,0,2,0,0,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/13,1,1,1,3,6,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/14,0,2,2,0,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/15,0,5,1,1,7,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/16,0,3,5,1,9,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/17,1,7,1,1,10,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/18,2,15,5,3,25,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/19,2,8,6,0,16,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/20,7,24,11,6,48,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/21,3,6,5,3,17,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/22,7,28,6,3,44,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/23,4,18,13,4,39,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/24,1,15,11,3,30,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/25,4,12,8,0,24,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/26,6,23,10,4,43,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/27,12,29,18,6,65,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/28,17,31,9,7,64,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/29,10,30,12,7,59,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/30,13,22,5,1,41,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/3/31,7,12,5,8,32,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/1,9,26,13,3,51,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/2,11,15,7,4,37,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/3,7,20,14,2,43,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/4,3,10,2,2,17,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/5,6,13,4,5,28,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/6,4,7,9,4,24,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/7,3,10,7,1,21,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/8,2,15,5,3,25,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/9,0,8,2,3,13,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/10,3,9,3,1,16,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/11,1,8,2,0,11,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/12,0,2,1,1,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/13,1,0,1,3,5,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/14,1,1,1,0,3,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/15,0,2,1,1,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/16,1,0,0,0,1,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/17,1,2,1,0,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/18,1,1,0,0,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/19,0,1,1,0,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/20,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/21,1,3,0,0,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/22,1,1,1,1,4,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/23,0,1,1,0,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/24,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/25,1,0,0,1,2,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/26,0,0,0,0,0,0.810835014,0.880998787,0.903512701,0.896485956,0.880998787
HKG,2020/4/27,0,0,0,0,0,0.810835014,0.885709173,0.903512701,0.896485956,0.883415336
HKG,2020/4/28,0,0,0,0,0,0.810835014,0.890419559,0.903512701,0.896485956,0.885831886
HKG,2020/4/29,0,0,0,0,0,0.810835014,0.895129945,0.903512701,0.896485956,0.888248435
HKG,2020/4/30,0,0,0,0,0,0.810835014,0.899840331,0.903512701,0.896485956,0.890664985
HKG,2020/5/1,1,1,0,0,2,0.810835014,0.904550717,0.903512701,0.896485956,0.893081534
HKG,2020/5/2,0,0,0,0,0,0.810835014,0.909261103,0.903512701,0.896485956,0.895498084
HKG,2020/5/3,0,0,0,0,0,0.810835014,0.913971489,0.903512701,0.896485956,0.897914633
HKG,2020/5/4,0,1,0,0,1,0.828730463,0.915770659,0.90901346,0.896485956,0.902619795
HKG,2020/5/5,0,0,0,0,0,0.846625911,0.91756983,0.91451422,0.896485956,0.907324958
HKG,2020/5/6,0,0,0,0,0,0.86452136,0.919369,0.920014979,0.896485956,0.91203012
HKG,2020/5/7,1,1,2,0,4,0.882416808,0.921168171,0.925515738,0.896485956,0.916735282
HKG,2020/5/8,0,0,0,0,0,0.900312257,0.922967341,0.931016497,0.896485956,0.921440444
