country,date,case_age_00_19,case_age_20_39,case_age_40_59,case_age_60over,case_total
PRT,2021/3/17,75,185,222,192,674
PRT,2021/3/18,48,151,149,132,480
PRT,2021/3/19,81,177,167,142,567
PRT,2021/3/20,52,135,146,125,458
PRT,2021/3/21,50,136,142,122,450
PRT,2021/3/22,11,68,83,86,248
PRT,2021/3/23,52,82,150,146,430
PRT,2021/3/24,62,212,152,151,577
PRT,2021/3/25,40,119,129,149,437
PRT,2021/3/26,80,145,133,124,482
PRT,2021/3/27,25,69,99,151,344
PRT,2021/3/28,32,97,113,123,365
PRT,2021/3/29,63,69,77,101,310
PRT,2021/3/30,42,90,142,113,387
PRT,2021/3/31,138,140,208,130,616
ESP,2020/2/1,0,0,0,0,0
ESP,2020/2/2,0,0,0,0,0
ESP,2020/2/3,0,0,0,0,0
ESP,2020/2/4,0,0,0,0,0
ESP,2020/2/5,0,0,0,0,0
ESP,2020/2/6,0,0,0,0,0
ESP,2020/2/7,0,0,0,0,0
ESP,2020/2/8,0,0,0,0,0
ESP,2020/2/9,0,0,1,0,1
ESP,2020/2/10,0,0,0,0,0
ESP,2020/2/11,0,0,0,0,0
ESP,2020/2/12,0,1,2,0,3
ESP,2020/2/13,0,0,0,0,0
ESP,2020/2/14,0,0,0,0,0
ESP,2020/2/15,0,0,0,0,0
ESP,2020/2/16,0,0,0,0,0
ESP,2020/2/17,0,0,0,0,0
ESP,2020/2/18,0,0,0,0,0
ESP,2020/2/19,0,0,0,0,0
ESP,2020/2/20,0,0,0,0,0
ESP,2020/2/21,1,0,0,0,1
ESP,2020/2/22,0,0,0,1,1
ESP,2020/2/23,0,0,1,1,2
ESP,2020/2/24,0,0,0,2,2
ESP,2020/2/25,0,0,0,1,1
ESP,2020/2/26,0,2,3,2,7
ESP,2020/2/27,1,5,9,8,23
ESP,2020/2/28,1,6,7,9,23
ESP,2020/2/29,1,1,9,7,18
ESP,2020/3/1,3,9,14,11,37
ESP,2020/3/2,1,18,22,31,72
ESP,2020/3/3,3,16,24,41,84
ESP,2020/3/4,5,9,31,54,99
ESP,2020/3/5,7,35,52,94,188
ESP,2020/3/6,16,48,87,123,274
ESP,2020/3/7,4,47,83,155,289
ESP,2020/3/8,13,65,99,192,369
ESP,2020/3/9,25,105,173,346,649
ESP,2020/3/10,36,208,286,488,1018
ESP,2020/3/11,34,287,400,611,1332
ESP,2020/3/12,42,396,568,781,1787
ESP,2020/3/13,57,459,686,921,2123
ESP,2020/3/14,36,432,643,882,1993
ESP,2020/3/15,36,388,689,1118,2231
ESP,2020/3/16,47,490,997,1635,3169
ESP,2020/3/17,25,689,1424,2246,4384
ESP,2020/3/18,34,733,1538,2354,4659
ESP,2020/3/19,40,857,1927,2886,5710
ESP,2020/3/20,42,976,2173,3176,6367
ESP,2020/3/21,44,785,1836,3020,5685
ESP,2020/3/22,34,672,1754,2766,5226
ESP,2020/3/23,47,1213,2852,3943,8055
ESP,2020/3/24,59,1309,3215,4963,9546
ESP,2020/3/25,66,1336,3543,5061,10006
ESP,2020/3/26,48,1374,3442,5077,9941
ESP,2020/3/27,40,1188,3089,4648,8965
ESP,2020/3/28,46,801,2330,3775,6952
ESP,2020/3/29,26,611,1577,2785,4999
ESP,2020/3/30,44,1111,2716,4008,7879
ESP,2020/3/31,53,1115,2654,3965,7787
ESP,2020/4/1,46,919,2221,3747,6933
ESP,2020/4/2,53,962,2188,3613,6816
ESP,2020/4/3,47,940,2284,3455,6726
ESP,2020/4/4,35,592,1437,2541,4605
ESP,2020/4/5,21,378,890,1815,3104
ESP,2020/4/6,40,776,1657,2838,5311
ESP,2020/4/7,34,742,1618,2843,5237
ESP,2020/4/8,69,826,1654,2779,5328
ESP,2020/4/9,35,646,1279,2549,4509
ESP,2020/4/10,32,587,1136,2582,4337
ESP,2020/4/11,25,379,803,1797,3004
ESP,2020/4/12,15,247,503,1588,2353
ESP,2020/4/13,37,449,895,1691,3072
ESP,2020/4/14,47,578,1185,2075,3885
ESP,2020/4/15,25,514,968,2084,3591
ESP,2020/4/16,36,501,926,1858,3321
ESP,2020/4/17,33,455,909,1935,3332
ESP,2020/4/18,18,271,494,1289,2072
ESP,2020/4/19,20,168,322,844,1354
ESP,2020/4/20,37,336,678,1342,2393
ESP,2020/4/21,40,418,694,1421,2573
ESP,2020/4/22,27,368,730,1425,2550
ESP,2020/4/23,25,345,578,1167,2115
ESP,2020/4/24,27,363,617,1089,2096
ESP,2020/4/25,18,213,369,617,1217
ESP,2020/4/26,14,146,205,405,770
ESP,2020/4/27,25,316,507,741,1589
ESP,2020/4/28,30,277,521,845,1673
ESP,2020/4/29,25,304,448,649,1426
ESP,2020/4/30,42,253,466,624,1385
ESP,2020/5/1,20,135,204,405,764
ESP,2020/5/2,12,84,169,284,549
ESP,2020/5/3,13,66,136,226,441
ESP,2020/5/4,25,188,298,465,976
ESP,2020/5/5,25,163,270,493,951
ESP,2020/5/6,21,196,289,453,959
ESP,2020/5/7,31,152,298,448,929
ESP,2020/5/8,27,163,272,430,892
ESP,2020/5/9,12,105,137,227,481
ESP,2020/5/10,10,59,99,144,312
ESP,2020/5/11,28,294,669,730,1721
ESP,2020/5/12,29,136,233,337,735
ESP,2020/5/13,33,158,258,341,790
ESP,2020/5/14,26,190,270,296,782
ESP,2020/5/15,44,191,284,280,799
ESP,2020/5/16,21,81,112,131,345
ESP,2020/5/17,13,51,67,112,243
ESP,2020/5/18,33,144,209,242,628
ESP,2020/5/19,41,198,331,273,843
ESP,2020/5/20,43,168,275,268,754
ESP,2020/5/21,42,195,294,247,778
ESP,2020/5/22,53,187,269,314,823
ESP,2020/5/23,21,60,87,142,310
ESP,2020/5/24,8,67,87,96,258
ESP,2020/5/25,38,115,187,207,547
ESP,2020/5/26,31,178,239,291,739
ESP,2020/5/27,38,165,210,206,619
ESP,2020/5/28,43,155,240,221,659
ESP,2020/5/29,72,168,246,252,738
ESP,2020/5/30,20,86,98,129,333
ESP,2020/5/31,18,50,53,60,181
ESP,2020/6/1,19,78,141,128,366
ESP,2020/6/2,43,111,178,141,473
ESP,2020/6/3,40,130,204,233,607
ESP,2020/6/4,39,138,188,145,510
ESP,2020/6/5,50,191,233,180,654
ESP,2020/6/6,32,81,78,84,275
ESP,2020/6/7,11,30,32,71,144
ESP,2020/6/8,25,96,84,141,346
ESP,2020/6/9,34,124,158,138,454
ESP,2020/6/10,22,130,172,144,468
ESP,2020/6/11,29,110,133,113,385
ESP,2020/6/12,33,140,163,159,495
ESP,2020/6/13,14,34,40,37,125
ESP,2020/6/14,8,26,21,30,85
ESP,2020/6/15,17,53,121,112,303
ESP,2020/6/16,28,103,130,141,402
ESP,2020/6/17,37,100,102,125,364
ESP,2020/6/18,37,104,134,113,388
ESP,2020/6/19,33,109,104,104,350
ESP,2020/6/20,32,73,73,54,232
ESP,2020/6/21,24,44,64,37,169
ESP,2020/6/22,39,77,72,60,248
ESP,2020/6/23,61,136,138,116,451
ESP,2020/6/24,66,115,87,77,345
ESP,2020/6/25,57,105,127,87,376
ESP,2020/6/26,59,144,159,117,479
ESP,2020/6/27,48,83,77,56,264
ESP,2020/6/28,31,66,56,36,189
ESP,2020/6/29,29,88,90,79,286
ESP,2020/6/30,53,142,147,116,458
ESP,2020/7/1,67,141,162,89,459
ESP,2020/7/2,64,160,154,119,497
ESP,2020/7/3,66,223,197,110,596
ESP,2020/7/4,35,96,90,78,299
ESP,2020/7/5,31,78,74,27,210
ESP,2020/7/6,36,120,109,83,348
ESP,2020/7/7,90,249,257,126,722
ESP,2020/7/8,79,301,252,124,756
ESP,2020/7/9,118,307,273,165,863
ESP,2020/7/10,142,453,360,211,1166
ESP,2020/7/11,97,229,208,79,613
ESP,2020/7/12,66,137,123,69,395
ESP,2020/7/13,121,324,273,174,892
ESP,2020/7/14,146,540,416,221,1323
ESP,2020/7/15,243,584,467,292,1586
ESP,2020/7/16,241,653,476,257,1627
ESP,2020/7/17,358,867,587,305,2117
ESP,2020/7/18,284,583,415,263,1545
ESP,2020/7/19,224,515,258,149,1146
ESP,2020/7/20,244,682,452,233,1611
ESP,2020/7/21,401,974,657,296,2328
ESP,2020/7/22,365,973,689,304,2331
ESP,2020/7/23,454,919,665,313,2351
ESP,2020/7/24,524,1163,767,374,2828
ESP,2020/7/25,312,687,450,252,1701
ESP,2020/7/26,250,501,382,222,1355
ESP,2020/7/27,312,767,588,360,2027
ESP,2020/7/28,517,1065,859,450,2891
ESP,2020/7/29,553,1204,862,563,3182
ESP,2020/7/30,619,1315,975,540,3449
ESP,2020/7/31,713,1489,1085,563,3850
ESP,2020/8/1,560,1118,876,491,3045
ESP,2020/8/2,270,716,525,326,1837
ESP,2020/8/3,490,1011,756,536,2793
ESP,2020/8/4,780,1683,1308,659,4430
ESP,2020/8/5,718,1684,1228,685,4315
ESP,2020/8/6,774,1897,1471,744,4886
ESP,2020/8/7,1011,2177,1595,944,5727
ESP,2020/8/8,621,1280,1010,597,3508
ESP,2020/8/9,434,1028,730,438,2630
ESP,2020/8/10,635,1427,1098,762,3922
ESP,2020/8/11,1041,2238,1806,1102,6187
ESP,2020/8/12,1129,2400,1909,988,6426
ESP,2020/8/13,1190,2715,2036,1138,7079
ESP,2020/8/14,1490,3167,2517,1219,8393
ESP,2020/8/15,836,1839,1399,739,4813
ESP,2020/8/16,574,1194,933,586,3287
ESP,2020/8/17,787,1818,1489,887,4981
ESP,2020/8/18,1440,3153,2547,1379,8519
ESP,2020/8/19,1510,3189,2571,1408,8678
ESP,2020/8/20,1539,3395,2639,1460,9033
ESP,2020/8/21,1914,3954,2983,1661,10512
ESP,2020/8/22,1014,2276,1789,964,6043
ESP,2020/8/23,652,1545,1344,735,4276
ESP,2020/8/24,885,2220,1857,1084,6046
ESP,2020/8/25,1790,3756,3114,1666,10326
ESP,2020/8/26,1787,3703,3171,1654,10315
ESP,2020/8/27,1834,3780,3102,1625,10341
ESP,2020/8/28,2233,4176,3575,1985,11969
ESP,2020/8/29,1143,2354,2056,1326,6879
ESP,2020/8/30,828,1745,1589,1018,5180
ESP,2020/8/31,1124,2184,2059,1271,6638
ESP,2020/9/1,1924,3499,3307,1791,10521
ESP,2020/9/2,1780,3525,3365,2064,10734
ESP,2020/9/3,1974,3537,3389,2098,10998
ESP,2020/9/4,2547,4135,4112,2417,13211
ESP,2020/9/5,1417,2364,2455,1656,7892
ESP,2020/9/6,861,1719,1684,1231,5495
ESP,2020/9/7,1144,2125,2259,1528,7056
ESP,2020/9/8,2199,3591,3874,2316,11980
ESP,2020/9/9,2458,3867,4134,2370,12829
ESP,2020/9/10,2573,3980,4045,2448,13046
ESP,2020/9/11,2810,4293,4426,2898,14427
ESP,2020/9/12,1553,2430,2598,1734,8315
ESP,2020/9/13,1136,1836,2072,1351,6395
ESP,2020/9/14,1559,2317,2606,1730,8212
ESP,2020/9/15,2765,4105,4303,2674,13847
ESP,2020/9/16,2803,4099,4479,2671,14052
ESP,2020/9/17,2875,4179,4089,2645,13788
ESP,2020/9/18,3718,4869,5001,3141,16729
ESP,2020/9/19,1672,2310,2569,1763,8314
ESP,2020/9/20,1128,1607,1839,1276,5850
ESP,2020/9/21,1485,2340,2535,1665,8025
ESP,2020/9/22,2651,3690,3917,2554,12812
ESP,2020/9/23,2741,3618,3868,2534,12761
ESP,2020/9/24,2707,3602,3889,2460,12658
ESP,2020/9/25,3017,3979,4045,2495,13536
ESP,2020/9/26,1566,2157,2339,1583,7645
ESP,2020/9/27,1012,1378,1608,1030,5028
ESP,2020/9/28,1392,1951,2249,1457,7049
ESP,2020/9/29,2323,3218,3546,2244,11331
ESP,2020/9/30,2321,3278,3443,2165,11207
ESP,2020/10/1,2313,3263,3488,2012,11076
ESP,2020/10/2,2535,3561,3814,2503,12413
ESP,2020/10/3,1325,1996,2100,1469,6890
ESP,2020/10/4,1007,1419,1631,1092,5149
ESP,2020/10/5,1781,2387,2923,1843,8934
ESP,2020/10/6,2400,3345,3906,2598,12249
ESP,2020/10/7,2409,3579,3917,2534,12439
ESP,2020/10/8,2702,4146,4171,2841,13860
ESP,2020/10/9,3009,4253,4539,2990,14791
ESP,2020/10/10,1563,2460,2775,1940,8738
ESP,2020/10/11,1161,1832,2144,1625,6762
ESP,2020/10/12,1027,1731,2120,1453,6331
ESP,2020/10/13,2203,3494,4187,2530,12414
ESP,2020/10/14,3094,4582,5317,3407,16400
ESP,2020/10/15,3384,4961,5554,3615,17514
ESP,2020/10/16,3665,5139,5892,3599,18295
ESP,2020/10/17,2057,3344,3832,2705,11938
ESP,2020/10/18,1407,2180,2718,1924,8229
ESP,2020/10/19,2933,4329,5136,3315,15713
ESP,2020/10/20,4090,5599,6755,4462,20906
ESP,2020/10/21,4426,6348,7278,5156,23208
ESP,2020/10/22,4437,6797,7369,5189,23792
ESP,2020/10/23,4772,6947,7775,5499,24993
ESP,2020/10/24,2808,4176,4879,3542,15405
ESP,2020/10/25,1950,2895,3607,2767,11219
ESP,2020/10/26,3524,5440,6642,4360,19966
ESP,2020/10/27,4574,6525,7900,5272,24271
ESP,2020/10/28,4591,6488,7924,5571,24574
ESP,2020/10/29,4574,6464,7489,5593,24120
ESP,2020/10/30,4655,6524,7998,5697,24874
ESP,2020/10/31,2845,4021,5118,4002,15986
ESP,2020/11/1,1844,2727,3572,2829,10972
ESP,2020/11/2,2706,3877,5035,3901,15519
ESP,2020/11/3,3915,5763,7420,4995,22093
ESP,2020/11/4,4397,6240,7855,5667,24159
ESP,2020/11/5,4333,6093,7575,5585,23586
ESP,2020/11/6,4531,5889,7517,5600,23537
ESP,2020/11/7,2601,3659,4632,3677,14569
ESP,2020/11/8,1636,2401,3164,2633,9834
ESP,2020/11/9,2973,4065,5657,3863,16558
ESP,2020/11/10,3897,5075,6523,5109,20604
ESP,2020/11/11,3797,4963,6484,4763,20007
ESP,2020/11/12,3593,4804,6032,4757,19186
ESP,2020/11/13,3481,4526,6086,4332,18425
ESP,2020/11/14,2008,2589,3298,2691,10586
ESP,2020/11/15,1120,1650,2208,1697,6675
ESP,2020/11/16,2264,3216,4246,3097,12823
ESP,2020/11/17,2936,3947,5133,3856,15872
ESP,2020/11/18,2764,3687,4793,3557,14801
ESP,2020/11/19,2613,3283,4122,3183,13201
ESP,2020/11/20,2567,3135,3924,3017,12643
ESP,2020/11/21,1337,1740,2312,1850,7239
ESP,2020/11/22,828,1070,1462,1253,4613
ESP,2020/11/23,1605,2306,3089,2153,9153
ESP,2020/11/24,1928,2744,3611,2660,10943
ESP,2020/11/25,1841,2491,3116,2565,10013
ESP,2020/11/26,1764,2451,2993,2424,9632
ESP,2020/11/27,1916,2428,3140,2418,9902
ESP,2020/11/28,942,1380,1725,1433,5480
ESP,2020/11/29,552,825,1099,922,3398
ESP,2020/11/30,1298,1897,2495,1732,7422
ESP,2020/12/1,1756,2319,2957,2482,9514
ESP,2020/12/2,1724,2339,2778,2071,8912
ESP,2020/12/3,1606,2056,2563,1938,8163
ESP,2020/12/4,1648,2212,2590,1987,8437
ESP,2020/12/5,993,1225,1597,1149,4964
ESP,2020/12/6,611,801,1049,816,3277
ESP,2020/12/7,803,1315,1694,1429,5241
ESP,2020/12/8,654,1044,1341,1011,4050
ESP,2020/12/9,1441,2217,2812,1963,8433
ESP,2020/12/10,1976,2849,3430,2515,10770
ESP,2020/12/11,2094,3159,3513,2572,11338
ESP,2020/12/12,1159,1776,2110,1549,6594
ESP,2020/12/13,661,1189,1386,1010,4246
ESP,2020/12/14,1626,2710,3316,2260,9912
ESP,2020/12/15,2171,3263,3786,2968,12188
ESP,2020/12/16,2023,3187,3648,2900,11758
ESP,2020/12/17,2022,3067,3462,2431,10982
ESP,2020/12/18,2229,3392,3951,2645,12217
ESP,2020/12/19,1312,1872,2193,1549,6926
ESP,2020/12/20,676,1158,1460,1085,4379
ESP,2020/12/21,1844,3052,3655,2460,11011
ESP,2020/12/22,2256,3692,4327,3151,13426
ESP,2020/12/23,2471,4169,4794,3094,14528
ESP,2020/12/24,1784,2857,3219,2121,9981
ESP,2020/12/25,755,1355,1592,1111,4813
ESP,2020/12/26,968,1766,2200,1493,6427
ESP,2020/12/27,849,1743,1931,1441,5964
ESP,2020/12/28,2236,4433,5136,3300,15105
ESP,2020/12/29,3094,5537,6174,4165,18970
ESP,2020/12/30,3514,6412,6614,4553,21093
ESP,2020/12/31,2698,4688,4813,3384,15583
ESP,2021/1/1,1136,2169,2492,1866,7663
ESP,2021/1/2,1462,3184,3449,2437,10532
ESP,2021/1/3,1419,3052,3170,2325,9966
ESP,2021/1/4,3090,7016,7316,4764,22186
ESP,2021/1/5,5030,9467,9790,6474,30761
ESP,2021/1/6,2298,4500,4569,3264,14631
ESP,2021/1/7,4072,8412,8731,5592,26807
ESP,2021/1/8,5527,9782,10632,6957,32898
ESP,2021/1/9,3302,5776,6108,4134,19320
ESP,2021/1/10,2064,4108,4540,3238,13950
ESP,2021/1/11,5029,9525,10905,7065,32524
ESP,2021/1/12,6166,10699,12092,8434,37391
ESP,2021/1/13,6677,10943,12563,8833,39016
ESP,2021/1/14,6711,10816,12382,8499,38408
ESP,2021/1/15,7855,11720,13766,9656,42997
ESP,2021/1/16,4347,6523,8133,6027,25030
ESP,2021/1/17,3126,4642,6236,4658,18662
ESP,2021/1/18,5652,9287,12346,8523,35808
ESP,2021/1/19,7728,10844,14110,9807,42489
ESP,2021/1/20,7881,10625,13721,9745,41972
ESP,2021/1/21,8028,10283,13236,9342,40889
ESP,2021/1/22,8480,10648,13642,9503,42273
ESP,2021/1/23,4649,5714,7721,5745,23829
ESP,2021/1/24,3189,4229,5752,4179,17349
ESP,2021/1/25,5950,8101,11232,7534,32817
ESP,2021/1/26,7528,9144,12252,8601,37525
ESP,2021/1/27,7621,8493,11656,8087,35857
ESP,2021/1/28,7170,8089,10776,7371,33406
ESP,2021/1/29,7244,7599,10423,7136,32402
ESP,2021/1/30,4075,4237,5834,4077,18223
ESP,2021/1/31,2425,2765,3895,2675,11760
ESP,2021/2/1,4530,5557,7578,4931,22596
ESP,2021/2/2,5947,6051,8221,5892,26111
ESP,2021/2/3,5469,5680,7571,5167,23887
ESP,2021/2/4,4874,5056,6695,4569,21194
ESP,2021/2/5,4936,4601,6277,4422,20236
ESP,2021/2/6,2305,2410,3363,2285,10363
ESP,2021/2/7,1289,1459,1994,1378,6120
ESP,2021/2/8,2994,3309,4605,2928,13836
ESP,2021/2/9,3606,3688,4898,3219,15411
ESP,2021/2/10,3243,3231,4174,2769,13417
ESP,2021/2/11,2790,2892,3755,2462,11899
ESP,2021/2/12,2851,2847,3680,2384,11762
ESP,2021/2/13,1352,1386,1810,1219,5767
ESP,2021/2/14,777,804,1225,782,3588
ESP,2021/2/15,1897,2294,2883,1821,8895
ESP,2021/2/16,2331,2442,3130,1990,9893
ESP,2021/2/17,2124,2190,2703,1646,8663
ESP,2021/2/18,1906,2008,2654,1649,8217
ESP,2021/2/19,1985,2014,2434,1562,7995
ESP,2021/2/20,917,988,1266,862,4033
ESP,2021/2/21,561,632,926,567,2686
ESP,2021/2/22,1516,1699,2293,1347,6855
ESP,2021/2/23,1760,1895,2316,1432,7403
ESP,2021/2/24,1519,1670,2071,1239,6499
ESP,2021/2/25,1470,1593,1936,1197,6196
ESP,2021/2/26,1502,1649,2054,1290,6495
ESP,2021/2/27,706,773,1082,659,3220
ESP,2021/2/28,463,568,743,474,2248
ESP,2021/3/1,1208,1330,1795,1079,5412
ESP,2021/3/2,1371,1598,1847,1091,5907
ESP,2021/3/3,1369,1614,1903,1106,5992
ESP,2021/3/4,1284,1512,1724,1129,5649
ESP,2021/3/5,1287,1522,1830,1134,5773
ESP,2021/3/6,585,735,967,596,2883
ESP,2021/3/7,377,509,716,462,2064
ESP,2021/3/8,1076,1333,1767,984,5160
ESP,2021/3/9,1297,1468,1868,1072,5705
ESP,2021/3/10,1308,1503,1740,996,5547
ESP,2021/3/11,1253,1441,1690,1019,5403
ESP,2021/3/12,1395,1482,1849,1136,5862
ESP,2021/3/13,582,749,935,583,2849
ESP,2021/3/14,375,528,658,431,1992
ESP,2021/3/15,1152,1510,1886,1071,5619
ESP,2021/3/16,1413,1653,1915,1167,6148
ESP,2021/3/17,1327,1596,1855,1104,5882
ESP,2021/3/18,1506,1736,2021,1165,6428
ESP,2021/3/19,1078,1204,1515,927,4724
ESP,2021/3/20,631,743,1003,585,2962
ESP,2021/3/21,458,560,833,466,2317
ESP,2021/3/22,1236,1698,2073,1188,6195
ESP,2021/3/23,1637,2012,2346,1448,7443
ESP,2021/3/24,1598,1953,2132,1299,6982
ESP,2021/3/25,1584,2194,2243,1352,7373
ESP,2021/3/26,1714,2103,2442,1444,7703
ESP,2021/3/27,786,1136,1423,811,4156
ESP,2021/3/28,545,772,1023,635,2975
ESP,2021/3/29,1429,1992,2488,1532,7441
ESP,2021/3/30,1658,2193,2816,1603,8270
ESP,2021/3/31,1797,2628,2914,1720,9059
GBR,2020/2/1,0,0,0,0,0
GBR,2020/2/2,0,0,1,0,1
GBR,2020/2/3,1,0,2,0,3
GBR,2020/2/4,0,0,0,0,0
GBR,2020/2/5,0,0,1,0,1
GBR,2020/2/6,0,0,0,0,0
GBR,2020/2/7,0,0,0,0,0
GBR,2020/2/8,0,0,3,0,3
GBR,2020/2/9,0,0,1,0,1
GBR,2020/2/10,0,1,0,0,1
GBR,2020/2/11,0,2,0,0,2
GBR,2020/2/12,0,0,0,0,0
GBR,2020/2/13,0,0,0,0,0
GBR,2020/2/14,0,0,0,0,0
GBR,2020/2/15,0,0,0,0,0
GBR,2020/2/16,0,0,0,0,0
GBR,2020/2/17,0,0,0,0,0
GBR,2020/2/18,0,0,0,0,0
GBR,2020/2/19,0,0,0,0,0
GBR,2020/2/20,0,0,0,0,0
GBR,2020/2/21,0,1,0,1,2
GBR,2020/2/22,0,0,0,0,0
GBR,2020/2/23,0,1,1,0,2
GBR,2020/2/24,0,1,1,0,2
GBR,2020/2/25,0,1,2,1,4
GBR,2020/2/26,0,1,3,0,4
GBR,2020/2/27,0,1,6,1,8
GBR,2020/2/28,0,5,6,0,11
GBR,2020/2/29,1,2,0,2,5
GBR,2020/3/1,0,5,10,4,19
GBR,2020/3/2,0,11,23,6,40
GBR,2020/3/3,3,14,24,12,53
GBR,2020/3/4,2,21,15,11,49
GBR,2020/3/5,2,22,16,6,46
GBR,2020/3/6,6,25,20,21,72
GBR,2020/3/7,3,9,18,19,49
GBR,2020/3/8,0,18,18,13,49
GBR,2020/3/9,3,38,50,35,126
GBR,2020/3/10,10,52,71,95,228
GBR,2020/3/11,12,113,96,132,353
GBR,2020/3/12,11,126,119,162,418
GBR,2020/3/13,5,85,101,202,393
GBR,2020/3/14,7,37,65,202,311
GBR,2020/3/15,8,49,90,248,395
GBR,2020/3/16,9,53,123,356,541
GBR,2020/3/17,11,102,162,398,673
GBR,2020/3/18,15,129,224,523,891
GBR,2020/3/19,13,122,247,516,898
GBR,2020/3/20,18,162,272,601,1053
GBR,2020/3/21,22,118,257,610,1007
GBR,2020/3/22,22,160,270,735,1187
GBR,2020/3/23,48,253,508,1161,1970
GBR,2020/3/24,36,273,480,1155,1944
GBR,2020/3/25,36,280,560,1281,2157
GBR,2020/3/26,38,294,630,1524,2486
GBR,2020/3/27,42,308,626,1566,2542
GBR,2020/3/28,35,286,566,1411,2298
GBR,2020/3/29,28,254,623,1446,2351
GBR,2020/3/30,49,441,883,2030,3403
GBR,2020/3/31,54,498,1000,2110,3662
GBR,2020/4/1,64,622,1114,2196,3996
GBR,2020/4/2,59,635,1145,2106,3945
GBR,2020/4/3,55,640,1094,2127,3916
GBR,2020/4/4,49,530,1019,1736,3334
GBR,2020/4/5,39,507,845,1655,3046
GBR,2020/4/6,61,804,1358,2095,4318
GBR,2020/4/7,67,905,1434,2067,4473
GBR,2020/4/8,50,893,1270,1907,4120
GBR,2020/4/9,55,830,1231,1792,3908
GBR,2020/4/10,57,717,1090,1575,3439
GBR,2020/4/11,53,661,869,1347,2930
GBR,2020/4/12,38,596,937,1261,2832
GBR,2020/4/13,41,770,1093,1429,3333
GBR,2020/4/14,64,835,1092,1428,3419
GBR,2020/4/15,64,1026,1442,1563,4095
GBR,2020/4/16,47,1072,1413,1697,4229
GBR,2020/4/17,78,967,1282,1592,3919
GBR,2020/4/18,75,1112,1454,1398,4039
GBR,2020/4/19,52,900,1292,1201,3445
GBR,2020/4/20,46,872,1068,1596,3582
GBR,2020/4/21,63,962,1236,1557,3818
GBR,2020/4/22,88,1255,1718,1611,4672
GBR,2020/4/23,104,1161,1490,1666,4421
GBR,2020/4/24,98,1126,1333,1669,4226
GBR,2020/4/25,64,909,1085,1156,3214
GBR,2020/4/26,61,830,1047,980,2918
GBR,2020/4/27,77,949,1249,1466,3741
GBR,2020/4/28,96,985,1227,1448,3756
GBR,2020/4/29,94,1274,1550,1624,4542
GBR,2020/4/30,98,1119,1344,1707,4268
GBR,2020/5/1,96,1112,1251,1585,4044
GBR,2020/5/2,54,692,836,1109,2691
GBR,2020/5/3,82,665,769,1017,2533
GBR,2020/5/4,91,615,762,1325,2793
GBR,2020/5/5,111,816,903,1222,3052
GBR,2020/5/6,130,845,981,1255,3211
GBR,2020/5/7,121,787,893,1332,3133
GBR,2020/5/8,125,743,802,925,2595
GBR,2020/5/9,70,495,560,654,1779
GBR,2020/5/10,87,534,597,780,1998
GBR,2020/5/11,109,760,852,1351,3072
GBR,2020/5/12,113,772,784,1233,2902
GBR,2020/5/13,135,724,771,1234,2864
GBR,2020/5/14,101,615,635,830,2181
GBR,2020/5/15,82,642,679,711,2114
GBR,2020/5/16,113,570,531,547,1761
GBR,2020/5/17,78,470,486,534,1568
GBR,2020/5/18,108,605,683,811,2207
GBR,2020/5/19,117,717,731,1005,2570
GBR,2020/5/20,115,632,702,873,2322
GBR,2020/5/21,120,645,625,836,2226
GBR,2020/5/22,97,479,483,711,1770
GBR,2020/5/23,74,407,394,413,1288
GBR,2020/5/24,86,371,358,376,1191
GBR,2020/5/25,72,382,425,501,1380
GBR,2020/5/26,70,421,412,549,1452
GBR,2020/5/27,82,461,432,632,1607
GBR,2020/5/28,102,424,414,617,1557
GBR,2020/5/29,64,390,380,532,1366
GBR,2020/5/30,56,305,251,389,1001
GBR,2020/5/31,67,266,250,395,978
GBR,2020/6/1,70,334,360,540,1304
GBR,2020/6/2,84,392,332,550,1358
GBR,2020/6/3,91,339,312,487,1229
GBR,2020/6/4,77,320,295,449,1141
GBR,2020/6/5,71,296,276,366,1009
GBR,2020/6/6,60,249,205,204,718
GBR,2020/6/7,51,235,172,206,664
GBR,2020/6/8,74,301,299,302,976
GBR,2020/6/9,83,348,270,356,1057
GBR,2020/6/10,87,340,272,382,1081
GBR,2020/6/11,70,303,258,273,904
GBR,2020/6/12,80,316,287,249,932
GBR,2020/6/13,74,258,221,224,777
GBR,2020/6/14,74,266,240,171,751
GBR,2020/6/15,83,299,302,253,937
GBR,2020/6/16,88,319,262,322,991
GBR,2020/6/17,79,310,263,254,906
GBR,2020/6/18,99,326,266,239,930
GBR,2020/6/19,78,246,250,238,812
GBR,2020/6/20,73,205,195,143,616
GBR,2020/6/21,50,201,167,129,547
GBR,2020/6/22,94,290,229,201,814
GBR,2020/6/23,74,235,182,233,724
GBR,2020/6/24,84,253,203,187,727
GBR,2020/6/25,70,218,181,167,636
GBR,2020/6/26,71,223,176,158,628
GBR,2020/6/27,53,195,119,104,471
GBR,2020/6/28,47,164,101,94,406
GBR,2020/6/29,64,239,206,151,660
GBR,2020/6/30,81,196,173,118,568
GBR,2020/7/1,65,214,164,148,591
GBR,2020/7/2,49,185,171,133,538
GBR,2020/7/3,70,177,151,121,519
GBR,2020/7/4,45,147,105,68,365
GBR,2020/7/5,64,216,158,100,538
